#lab INRiM MiCa
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 1.5
#V 225
#
#Time	Temp	Current
# s	K	pA	
862.184963	2.850000	1.719490
863.184753	2.850000	1.133634
864.184688	2.808000	1.037579
865.185122	2.808000	1.319868
866.186616	2.808000	1.393429
867.187385	2.795000	1.316017
868.187188	2.795000	0.686187
869.187486	2.844000	1.071827
870.187123	2.844000	1.506710
871.187968	2.844000	1.370530
872.189642	2.820000	0.952467
873.189839	2.820000	0.622150
874.191541	2.798000	1.311762
875.190921	2.798000	1.315004
876.192027	2.798000	1.031094
877.191840	2.829000	0.740294
878.193285	2.829000	1.183688
879.193239	2.829000	1.396064
880.192655	2.835000	1.295753
881.192917	2.835000	0.763194
882.193391	2.805000	0.830676
883.193623	2.805000	1.510154
884.194463	2.805000	1.533662
885.194612	2.810000	0.830067
886.193761	2.810000	0.492050
887.193702	2.847000	0.848711
888.195529	2.847000	1.674097
889.195145	2.847000	1.501441
890.195664	2.816000	1.220773
891.195824	2.816000	0.522042
892.196121	2.816000	1.020962
893.196360	2.797000	1.535486
894.197603	2.797000	1.093713
895.197463	2.851000	0.900386
896.196865	2.851000	1.001103
897.198430	2.851000	1.601751
898.198281	2.831000	1.198279
899.198445	2.831000	0.554871
900.198284	2.794000	0.606141
901.198532	2.794000	1.381878
902.199244	2.794000	1.689296
903.200441	2.845000	0.858438
904.199831	2.845000	0.780824
