#lab INRiM
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 1.5
#V -295
#
#Time	Temp	Current
# s	K	pA	
1624.718106	133.242000	-10.837420
1626.719353	133.189000	-10.020690
1628.718794	133.129000	-9.281371
1630.719290	133.129000	-9.777085
1632.719605	133.055000	-9.847816
1634.719326	133.008000	-9.498627
1636.718681	132.940000	-9.228677
1638.718699	132.940000	-9.674335
1640.719399	132.858000	-10.226800
1642.719184	132.809000	-9.739185
1644.719503	132.717000	-9.957458
1646.719266	132.717000	-10.099120
1648.719086	132.664000	-9.784987
1650.718804	132.632000	-9.728038
1652.719090	132.570000	-9.414114
1654.718910	132.519000	-10.423990
1656.719354	132.519000	-9.753576
1658.719302	132.461000	-9.943876
1660.719009	132.384000	-9.722973
1662.719146	132.320000	-10.108640
1664.718915	132.320000	-10.065680
1666.719411	132.274000	-9.569961
1668.719543	132.191000	-9.413911
1670.719466	132.121000	-10.121820
1672.720132	132.121000	-10.110470
1674.720193	132.070000	-9.727233
1676.719701	132.002000	-9.758237
1678.719933	131.944000	-9.813360
1680.721403	131.885000	-10.380820
1682.721683	131.885000	-9.391819
1684.722088	131.805000	-9.858551
1686.722194	131.758000	-10.113300
1688.721778	131.703000	-9.745874
1690.722037	131.703000	-9.854905
1692.721889	131.632000	-10.031630
1694.723508	131.574000	-10.306040
1696.724094	131.517000	-10.564230
1698.724198	131.476000	-9.555980
1700.725582	131.476000	-10.108850
1702.725819	131.424000	-9.934350
1704.727426	131.382000	-9.462956
1706.727210	131.317000	-9.807081
1708.727392	131.317000	-9.739390
1710.727225	131.260000	-9.986840
1712.728540	131.190000	-9.925024
1714.728229	131.119000	-9.875980
1716.728281	131.119000	-10.307050
1718.728174	131.065000	-9.858148
1720.727760	131.022000	-9.598739
1722.727816	130.958000	-10.002850
1724.727908	130.896000	-9.562056
1726.727879	130.896000	-9.948533
1728.727711	130.855000	-9.750328
1730.728508	130.800000	-9.920765
1732.727702	130.763000	-10.314750
1734.728511	130.763000	-9.898271
1736.727729	130.712000	-9.592655
1738.729463	130.664000	-9.184492
1740.729107	130.627000	-9.391009
1742.728894	130.627000	-10.627450
1744.728848	130.579000	-9.976302
1746.729603	130.513000	-9.503080
1748.728889	130.454000	-10.003250
1750.729482	130.397000	-9.673924
1752.729323	130.397000	-9.529628
1754.730128	130.324000	-9.739993
1756.731420	130.277000	-10.452560
1758.731088	130.213000	-9.745259
1760.731230	130.213000	-8.941297
1762.730961	130.158000	-9.827138
1764.731343	130.124000	-10.110460
1766.731438	130.086000	-9.273867
1768.731207	130.086000	-9.132611
1770.730736	130.031000	-9.809104
1772.730842	129.996000	-10.436140
1774.730847	129.954000	-9.696015
1776.731150	129.908000	-11.986920
1778.731282	129.908000	-9.794512
1780.730861	129.862000	-9.656905
1782.732690	129.821000	-9.505108
1784.732709	129.758000	-9.653458
1786.732896	129.758000	-9.774445
1788.732746	129.696000	-10.208550
1790.732796	129.631000	-9.285622
1792.733294	129.574000	-9.895029
1794.732994	129.574000	-10.092830
1796.733407	129.534000	-8.982437
1798.734601	129.506000	-9.381280
1800.735150	129.453000	-10.307860
1802.735426	129.395000	-10.487820
1804.735311	129.395000	-9.562866
1806.735968	129.357000	-9.127542
1808.736587	129.317000	-10.461480
1810.735703	129.285000	-10.028790
1812.736509	129.285000	-9.116197
1814.737541	129.254000	-9.223407
1816.736803	129.198000	-10.283130
1818.736670	129.156000	-10.416890
1820.737325	129.156000	-9.195641
1822.737661	129.112000	-9.425460
1824.736797	129.046000	-10.627460
1826.737667	128.985000	-9.737560
1828.737696	128.925000	-9.011824
1830.739353	128.925000	-9.883885
1832.739454	128.846000	-10.225170
1834.739155	128.790000	-9.112546
1836.739479	128.749000	-9.306697
1838.739551	128.749000	-10.426210
1840.739357	128.696000	-9.790049
1842.739970	128.641000	-9.089646
1844.740219	128.607000	-10.134370
1846.740744	128.607000	-10.845720
1848.740906	128.567000	-9.682026
1850.742409	128.545000	-8.744300
1852.741879	128.497000	-10.268130
1854.742745	128.445000	-10.328120
1856.744609	128.445000	-8.764778
1858.745394	128.397000	-9.301633
1860.745115	128.362000	-10.580230
1862.745874	128.307000	-10.442220
1864.745770	128.307000	-9.567927
1866.746034	128.259000	-9.418971
1868.746019	128.215000	-10.397230
1870.746334	128.169000	-10.169030
1872.746382	128.169000	-8.991144
1874.747329	128.115000	-9.584953
1876.747087	128.070000	-10.444040
1878.747310	128.017000	-9.666622
1880.748467	127.967000	-9.372965
1882.748590	127.967000	-9.970011
1884.748251	127.939000	-9.913671
1886.748369	127.879000	-9.442075
1888.747672	127.830000	-9.412081
1890.749569	127.830000	-10.872070
1892.749022	127.772000	-10.481940
1894.749497	127.715000	-9.479363
1896.749675	127.675000	-9.494764
1898.750115	127.675000	-9.880229
1900.749778	127.626000	-10.052900
1902.750783	127.560000	-9.699253
1904.751288	127.516000	-10.001830
1906.751396	127.471000	-9.934343
1908.751496	127.471000	-9.207389
1910.750925	127.404000	-9.588190
1912.751506	127.355000	-9.734109
1914.751475	127.307000	-9.694994
1916.751369	127.307000	-9.409440
1918.751676	127.271000	-9.559816
1920.751809	127.231000	-10.218480
1922.752213	127.200000	-9.795519
1924.752524	127.200000	-10.021080
1926.752042	127.149000	-9.224006
1928.753455	127.101000	-9.396880
1930.754114	127.062000	-10.072560
1932.755417	127.007000	-10.078030
1934.755518	127.007000	-9.827945
1936.755288	126.961000	-9.868073
1938.754959	126.917000	-9.536313
1940.756406	126.863000	-9.824703
1942.755747	126.863000	-9.655884
1944.756214	126.840000	-9.508751
1946.756254	126.806000	-9.657909
1948.757215	126.760000	-9.371746
1950.757623	126.760000	-10.256580
1952.757543	126.719000	-9.807268
1954.756821	126.681000	-9.173540
1956.757514	126.619000	-9.870503
1958.757610	126.563000	-9.753157
1960.757182	126.563000	-9.764101
1962.757277	126.505000	-9.698644
1964.758513	126.431000	-9.775247
1966.758622	126.377000	-10.144100
1968.757982	126.377000	-9.909819
1970.757753	126.342000	-9.915901
1972.757728	126.278000	-10.019860
1974.758459	126.256000	-9.764507
1976.758624	126.256000	-9.577045
1978.757950	126.225000	-9.555362
1980.759285	126.169000	-9.935154
1982.759862	126.150000	-9.992102
1984.760495	126.120000	-9.287038
1986.759979	126.120000	-9.902524
1988.760211	126.081000	-10.119580
1990.759669	126.035000	-9.991697
1992.760394	125.991000	-9.858544
1994.759841	125.991000	-9.611704
1996.760205	125.943000	-10.040330
1998.761539	125.885000	-9.657909
2000.761180	125.838000	-9.569952
2002.761253	125.838000	-9.930087
2004.761055	125.792000	-9.505710
2006.761355	125.753000	-9.780727
2008.762527	125.699000	-10.099720
2010.763440	125.658000	-9.841527
2012.763196	125.658000	-9.999197
2014.763443	125.616000	-9.169491
2016.763055	125.573000	-9.491525
2018.763275	125.531000	-9.976089
2020.764179	125.531000	-9.700875
2022.764053	125.483000	-9.972444
2024.764361	125.444000	-9.870298
2026.763691	125.392000	-9.850036
2028.763813	125.392000	-10.088370
2030.763862	125.333000	-9.753565
2032.765253	125.306000	-10.054520
2034.764998	125.253000	-9.785991
2036.765767	125.200000	-9.310140
2038.766092	125.200000	-10.199020
2040.767222	125.172000	-9.828351
2042.767154	125.130000	-9.296558
2044.767213	125.090000	-9.286629
2046.766888	125.090000	-9.481791
2048.767266	125.055000	-9.760864
2050.768345	125.002000	-9.270616
2052.768035	124.947000	-9.864223
2054.768547	124.947000	-10.021080
2056.767749	124.890000	-9.302842
2058.767710	124.829000	-9.495169
2060.768126	124.798000	-10.635550
2062.767731	124.766000	-9.686883
2064.768033	124.766000	-9.701883
2066.768793	124.724000	-9.762070
2068.769247	124.695000	-10.401480
2070.769237	124.651000	-10.015610
2072.768952	124.651000	-9.196441
2074.769126	124.583000	-10.193550
2076.768995	124.543000	-10.380200
2078.770264	124.495000	-10.158490
2080.770007	124.495000	-10.388300
2082.770354	124.435000	-10.102150
2084.770160	124.391000	-9.737350
2086.770602	124.335000	-9.157328
2088.770096	124.279000	-9.901307
2090.770037	124.279000	-10.140650
2092.770289	124.223000	-9.050117
2094.771410	124.193000	-9.582312
2096.770849	124.133000	-9.955214
2098.772398	124.133000	-10.396610
2100.771865	124.080000	-9.431935
2102.772169	124.018000	-9.707761
2104.772131	123.956000	-9.928866
2106.771978	123.956000	-9.605012
2108.771803	123.921000	-9.743634
2110.773552	123.885000	-9.951158
2112.773675	123.855000	-10.016820
2114.773886	123.829000	-9.900697
2116.775550	123.829000	-9.486859
2118.776685	123.786000	-10.023510
2120.777296	123.733000	-10.329330
2122.776810	123.691000	-9.407817
2124.777442	123.691000	-9.806459
2126.777194	123.643000	-10.484370
2128.776960	123.580000	-9.886914
2130.776952	123.534000	-9.946094
2132.776852	123.534000	-9.695601
2134.777307	123.502000	-10.081470
2136.777434	123.460000	-9.749914
2138.777150	123.445000	-9.665204
2140.778387	123.411000	-10.001020
2142.778259	123.411000	-9.964128
2144.778625	123.380000	-9.446527
2146.778441	123.336000	-10.183210
2148.779643	123.303000	-10.564220
2150.778697	123.303000	-9.333850
2152.778751	123.267000	-9.377625
2154.778797	123.238000	-9.506116
2156.780071	123.194000	-9.904546
2158.779745	123.194000	-10.025740
2160.779690	123.123000	-10.023300
2162.781633	123.102000	-10.171450
2164.782251	123.069000	-9.913262
2166.782442	123.014000	-10.500580
2168.782966	123.014000	-10.715410
2170.783199	122.976000	-10.032830
2172.783764	122.933000	-9.641285
2174.784247	122.875000	-9.375394
2176.784696	122.875000	-10.394180
2178.785416	122.826000	-10.573340
2180.785038	122.782000	-9.991286
2182.786120	122.717000	-10.085930
2184.787465	122.717000	-9.920758
2186.787478	122.655000	-10.562600
2188.788468	122.600000	-10.488010
2190.788097	122.525000	-10.150580
2192.789614	122.468000	-10.509500
2194.790289	122.468000	-9.969804
2196.790581	122.423000	-9.896441
2198.790218	122.379000	-9.736737
2200.790205	122.338000	-9.569137
2202.791667	122.338000	-9.340735
2204.791760	122.288000	-9.434974
2206.791768	122.242000	-10.454770
2208.792466	122.200000	-9.645339
2210.791891	122.200000	-9.149621
2212.793206	122.165000	-10.262450
2214.793328	122.102000	-9.993310
2216.793505	122.050000	-9.848402
2218.793871	121.989000	-9.497389
2220.793789	121.989000	-9.915688
2222.794042	121.915000	-9.984595
2224.793877	121.864000	-9.607638
2226.794073	121.813000	-10.113080
2228.793978	121.813000	-9.953790
2230.794286	121.752000	-9.429092
2232.794278	121.712000	-9.960073
2234.793974	121.663000	-10.019650
2236.795445	121.663000	-9.687689
2238.795443	121.617000	-9.388766
2240.794688	121.574000	-9.389976
2242.795180	121.516000	-10.242180
2244.795643	121.472000	-9.667830
2246.795360	121.472000	-9.809083
2248.795432	121.424000	-10.403290
2250.795151	121.388000	-9.810910
2252.795048	121.330000	-9.908795
2254.796637	121.330000	-9.838672
2256.796403	121.270000	-10.072340
2258.796033	121.212000	-9.882853
2260.795929	121.145000	-9.706337
2262.797190	121.145000	-9.989454
2264.798189	121.083000	-10.139630
2266.798033	121.037000	-9.674517
2268.798473	120.988000	-9.704916
2270.799626	120.938000	-9.709985
2272.799418	120.938000	-10.042150
2274.798826	120.893000	-9.787605
2276.798748	120.836000	-9.786185
2278.800636	120.797000	-10.116320
2280.801587	120.797000	-9.770582
2282.800896	120.763000	-9.968178
2284.801462	120.712000	-10.136180
2286.801520	120.685000	-10.141450
2288.801125	120.685000	-10.189690
2290.801073	120.636000	-9.569135
2292.800787	120.580000	-9.851038
2294.801198	120.538000	-9.957234
2296.802530	120.480000	-9.748691
2298.801698	120.480000	-10.061810
2300.801781	120.419000	-9.466180
2302.802958	120.380000	-9.594263
2304.803266	120.315000	-10.164960
2306.804498	120.315000	-10.481530
2308.804242	120.242000	-10.077010
2310.803962	120.194000	-9.135233
2312.803679	120.148000	-9.367281
2314.805267	120.148000	-10.066060
2316.804802	120.092000	-9.413691
2318.805444	120.043000	-9.519680
2320.805518	120.016000	-9.631551
2322.805058	119.965000	-9.752137
2324.805590	119.965000	-10.130710
2326.804950	119.920000	-9.778486
2328.804903	119.884000	-9.730046
2330.805170	119.831000	-9.558797
2332.806417	119.831000	-9.607237
2334.807405	119.768000	-9.909607
2336.807477	119.736000	-9.515834
2338.808352	119.652000	-9.654047
2340.808321	119.652000	-9.580278
2342.809274	119.591000	-9.815975
2344.809286	119.539000	-10.342090
2346.808833	119.466000	-9.923996
2348.808989	119.413000	-9.955611
2350.809212	119.413000	-9.921768
2352.809301	119.354000	-9.708969
2354.809306	119.298000	-9.981348
2356.808775	119.263000	-9.464352
2358.809105	119.263000	-9.220551
2360.808993	119.215000	-9.756997
2362.809630	119.161000	-10.085520
2364.808729	119.130000	-9.564067
2366.809465	119.130000	-9.593047
2368.810038	119.080000	-10.338040
2370.810053	119.014000	-9.985610
2372.810148	118.955000	-9.839080
2374.810075	118.884000	-10.104970
2376.811428	118.884000	-10.158070
2378.811282	118.809000	-9.283579
2380.810759	118.758000	-10.240150
2382.811255	118.697000	-10.583060
2384.811137	118.697000	-10.055940
2386.811004	118.662000	-9.350457
2388.810732	118.609000	-10.589340
2390.811958	118.532000	-10.363160
2392.811818	118.532000	-9.661140
2394.812218	118.497000	-9.567307
2396.812677	118.457000	-10.509890
2398.814422	118.401000	-10.541710
2400.814392	118.337000	-9.630944
2402.813854	118.337000	-9.906562
2404.815303	118.274000	-10.512930
2406.815162	118.274000	-10.149960
2408.814905	118.155000	-8.347074
2410.815792	118.155000	-9.524751
2412.817529	118.079000	-9.586353
2414.817307	118.011000	-9.057202
2416.816897	117.969000	-10.025530
2418.817248	117.916000	-9.984996
2420.816871	117.916000	-9.343972
2422.817577	117.853000	-10.277640
2424.817065	117.773000	-10.414840
2426.817278	117.693000	-9.092668
2428.817962	117.693000	-9.669244
2430.817757	117.622000	-9.953783
2432.819591	117.577000	-9.543391
2434.819970	117.489000	-8.467048
2436.820715	117.489000	-9.216294
2438.820946	117.408000	-9.044633
2440.821332	117.301000	-9.586353
2442.822159	117.165000	-8.660995
2444.821782	117.058000	-9.205144
2446.823620	117.058000	-9.611281
2448.823637	116.982000	-9.417737
2450.822855	116.896000	-9.837048
2452.822681	116.764000	-10.312090
2454.824368	116.764000	-8.895678
2456.824061	116.601000	-8.336938
2458.823846	116.442000	-8.964381
2460.823865	116.175000	-9.869674
2462.825153	116.175000	-9.372947
2464.826541	115.895000	-9.929865
2466.826699	115.542000	-8.669911
2468.827296	115.340000	-8.555405
2470.828457	114.939000	-8.544866
2472.829344	114.939000	-10.047000
2474.829695	114.527000	-9.538322
2476.830623	114.250000	-8.811976
2478.829982	113.953000	-10.566230
2480.830796	113.953000	-10.100710
2482.831302	113.616000	-9.677349
2484.831290	113.349000	-10.186440
2486.832527	113.157000	-9.982153
2488.832631	113.157000	-9.988031
2490.831711	112.810000	-9.146578
2492.832341	112.615000	-10.629670
2494.833595	112.434000	-10.274800
2496.832783	112.114000	-8.893652
2498.832974	112.114000	-10.156040
2500.832870	111.860000	-10.055720
2502.833554	111.401000	-9.879809
2504.832854	111.078000	-9.414899
2506.833557	111.078000	-10.408150
2508.832885	110.885000	-10.427210
2510.833012	110.641000	-9.383491
2512.834468	110.421000	-9.754566
2514.835558	110.421000	-10.626220
2516.834770	110.239000	-9.602364
2518.835443	110.121000	-9.608041
2520.835219	109.975000	-10.479290
2522.836356	109.699000	-9.743417
2524.837394	109.699000	-9.663368
2526.838441	109.534000	-9.832996
2528.838043	109.293000	-10.208330
2530.837741	108.935000	-9.905548
2532.839526	108.935000	-10.357690
2534.838923	108.724000	-10.938720
2536.839047	108.358000	-9.625265
2538.838686	108.163000	-9.067336
2540.839447	108.163000	-10.186240
2542.838867	107.972000	-9.820627
2544.839448	107.689000	-9.439421
2546.839366	107.405000	-9.320458
2548.838735	107.378000	-9.628708
2550.839014	107.378000	-9.536698
2552.839649	107.313000	-9.506299
2554.839583	107.304000	-10.358700
2556.838960	107.306000	-9.280129
2558.840539	107.306000	-9.504069
2560.840648	107.169000	-10.513330
2562.840626	107.054000	-9.971411
2564.840117	106.912000	-9.758819
2566.840667	106.912000	-9.476710
2568.841979	106.596000	-9.608037
2570.842537	106.360000	-9.466372
2572.842480	106.054000	-9.429693
2574.841782	105.794000	-9.262698
2576.842954	105.794000	-9.369297
2578.843694	105.566000	-9.622829
2580.844159	105.528000	-10.177520
2582.844224	105.463000	-9.867445
2584.845650	105.463000	-9.383485
2586.845419	105.410000	-9.669239
2588.844766	105.403000	-9.304042
2590.844899	105.417000	-9.802390
2592.845549	105.417000	-10.047810
2594.845131	105.317000	-9.341125
2596.845181	105.230000	-9.874536
2598.844865	104.865000	-9.649984
2600.845015	104.709000	-10.121990
2602.845876	104.709000	-9.340926
2604.847597	104.522000	-9.113131
2606.846677	104.261000	-9.843734
2608.847323	104.112000	-9.974042
2610.848189	104.112000	-9.541967
2612.847758	103.885000	-9.818397
2614.849411	103.665000	-9.692138
2616.850026	103.513000	-9.961880
2618.849787	103.513000	-9.699836
2620.850775	103.465000	-10.198390
2622.851333	103.417000	-9.606817
2624.851273	103.427000	-9.114346
2626.851070	103.369000	-9.580674
2628.851282	103.369000	-9.839070
2630.850882	103.380000	-9.571147
2632.851107	103.341000	-9.265330
2634.852605	103.117000	-9.653228
2636.851799	103.117000	-10.098070
2638.852604	102.914000	-9.937766
2640.852556	102.797000	-10.109620
2642.851730	102.415000	-10.118540
2644.851890	102.415000	-10.079020
2646.853384	101.956000	-9.108469
2648.853383	101.836000	-9.687676
2650.852966	101.760000	-9.520279
2652.853405	101.650000	-9.522710
2654.852986	101.650000	-8.754822
2656.853284	101.631000	-9.842512
2658.853313	101.593000	-9.636204
2660.852944	101.349000	-8.796569
2662.853528	101.349000	-10.083280
2664.852997	101.092000	-10.136980
2666.853622	101.122000	-9.244048
2668.852771	101.074000	-9.834408
2670.854585	101.074000	-10.748820
2672.853998	101.030000	-10.205880
2674.853886	101.009000	-9.109889
2676.854287	100.826000	-9.761044
2678.853901	100.797000	-10.120770
2680.854362	100.797000	-9.388343
2682.854013	100.675000	-9.174536
2684.853975	100.478000	-9.555342
2686.854601	100.383000	-8.932558
2688.854597	100.383000	-9.807048
2690.854228	100.281000	-10.344510
2692.854045	100.115000	-9.266545
2694.854120	99.808000	-8.706787
2696.853733	99.808000	-9.836230
2698.854207	99.704000	-10.918650
2700.853811	99.508000	-9.338084
2702.853670	99.317000	-8.807712
2704.854398	98.978000	-9.850621
2706.854042	98.978000	-8.944108
2708.854238	98.964000	-9.658902
2710.853811	98.849000	-9.896623
2712.855312	98.819000	-8.947352
2714.855415	98.819000	-8.986871
2716.855497	98.771000	-9.998361
2718.854913	98.737000	-10.367400
2720.855256	98.762000	-8.295587
2722.855113	98.762000	-9.308695
2724.855019	98.727000	-10.092590
2726.854671	98.653000	-9.872505
2728.854693	98.480000	-9.736719
2730.855438	98.322000	-10.645870
2732.856332	98.322000	-9.153255
2734.856504	98.057000	-9.844944
2736.855751	97.920000	-10.438340
2738.856477	97.821000	-9.758610
2740.857418	97.821000	-8.407254
2742.857723	97.720000	-9.789211
2744.858502	97.592000	-9.837847
2746.859307	97.462000	-8.685104
2748.859545	97.462000	-9.398883
2750.859074	97.441000	-10.524880
2752.859438	97.393000	-9.021723
2754.858709	97.268000	-8.872972
2756.859463	97.225000	-9.846364
2758.858675	97.225000	-10.032610
2760.858776	97.127000	-8.962144
2762.859314	97.012000	-10.539870
2764.858697	96.932000	-9.953975
2766.858778	96.932000	-8.451843
2768.859317	96.668000	-9.461910
2770.859282	96.711000	-10.309860
2772.859591	96.607000	-8.944918
2774.860650	96.607000	-8.458527
2776.859879	96.568000	-9.619985
2778.859899	96.406000	-9.250532
2780.860227	96.338000	-9.383884
2782.859714	96.312000	-9.518455
2784.859907	96.312000	-8.848856
2786.860114	96.155000	-8.625723
2788.861549	96.205000	-10.594390
2790.861529	96.075000	-10.480900
2792.862385	96.075000	-8.610523
2794.862000	96.083000	-8.956874
2796.862738	96.007000	-9.854876
2798.862885	95.940000	-9.801171
2800.863264	95.940000	-9.765702
2802.863290	95.845000	-9.419960
2804.863702	95.859000	-9.045239
2806.863821	95.877000	-10.619720
2808.864640	95.746000	-8.997816
2810.864163	95.746000	-8.450622
2812.864698	95.670000	-8.699897
2814.864737	95.602000	-8.411713
2816.865444	95.452000	-9.332611
2818.865035	95.452000	-10.417260
2820.864789	95.503000	-10.372670
2822.865047	95.414000	-10.016600
2824.865288	95.393000	-10.138800
2826.865062	95.393000	-9.583709
2828.865493	95.369000	-9.022536
2830.865688	95.277000	-9.288833
2832.866476	95.232000	-8.631194
2834.865926	95.130000	-9.105021
2836.866357	95.130000	-9.251140
2838.866491	95.188000	-9.307477
2840.865689	95.096000	-9.009766
2842.866233	94.971000	-8.863447
2844.866221	94.971000	-10.578780
2846.865668	94.948000	-10.777190
2848.866269	94.883000	-10.611410
2850.867337	94.821000	-10.185410
2852.866949	94.821000	-10.867580
2854.867002	94.801000	-10.126030
2856.868096	94.742000	-10.661870
2858.867707	94.666000	-10.843260
2860.868034	94.659000	-9.827714
2862.868698	94.659000	-10.311070
2864.869161	94.558000	-11.040240
2866.869068	94.557000	-9.223369
2868.869363	94.546000	-8.154526
2870.868803	94.546000	-9.133793
2872.869019	94.463000	-9.716246
2874.868996	94.432000	-8.806899
2876.868957	94.430000	-9.042187
2878.869597	94.430000	-9.615117
2880.869532	94.321000	-8.921199
2882.869565	94.253000	-9.619982
2884.869515	94.206000	-8.991728
2886.868845	94.169000	-8.374415
2888.869190	94.169000	-8.753394
2890.869525	94.074000	-10.416040
2892.869706	94.048000	-8.133855
2894.870562	93.968000	-8.186550
2896.869917	93.968000	-8.875193
2898.871623	93.956000	-11.339780
2900.871216	93.922000	-10.110830
2902.871433	93.902000	-10.554250
2904.871336	93.902000	-9.975046
2906.871634	93.917000	-10.434680
2908.870697	93.838000	-11.350110
2910.870811	93.868000	-10.972350
2912.871664	93.797000	-9.899860
2914.871568	93.797000	-10.624780
2916.870914	93.830000	-10.995050
2918.871147	93.813000	-11.242700
2920.870749	93.738000	-12.055380
2922.871562	93.738000	-11.676200
2924.870991	93.698000	-11.290730
2926.871469	93.653000	-11.915540
2928.871002	93.572000	-12.086180
2930.873858	93.572000	-11.267220
2932.873698	93.604000	-10.883580
2934.875536	93.506000	-12.609660
2936.875479	93.471000	-12.004100
2938.874954	93.391000	-11.043280
2940.876457	93.391000	-10.572290
2942.877668	93.370000	-10.762590
2944.879042	93.339000	-11.870960
2946.880474	93.316000	-12.306270
2948.881410	93.316000	-11.200140
2950.880909	93.285000	-11.048540
2952.881398	93.244000	-11.556830
2954.881301	93.192000	-11.920000
2956.882374	93.192000	-8.791087
2958.881810	93.118000	-8.605246
2960.882724	93.084000	-9.069141
2962.884564	93.051000	-8.699282
2964.884146	93.084000	-11.471710
2966.884253	93.084000	-15.513200
2968.885253	93.032000	-9.728403
2970.885430	93.017000	-15.017690
2972.885035	92.968000	-8.889377
2974.885225	92.968000	-8.789871
2976.884670	92.923000	-8.763120
2978.885340	92.870000	-9.663144
2980.886375	92.865000	-8.636255
2982.886333	92.865000	-9.546613
2984.886555	92.806000	-9.491893
2986.886461	92.801000	-10.700780
2988.887511	92.763000	-8.637060
2990.886762	92.700000	-9.555531
2992.887353	92.700000	-8.972874
2994.886982	92.709000	-9.220124
2996.888277	92.659000	-8.364482
2998.887799	92.617000	-8.341379
3000.887864	92.617000	-9.725362
3002.888018	92.593000	-9.450755
3004.887665	92.549000	-8.706576
3006.888515	92.516000	-9.094676
3008.889667	92.516000	-9.277072
3010.889897	92.495000	-9.235931
3012.891569	92.463000	-8.991114
3014.892696	92.464000	-8.270448
3016.894052	92.439000	-8.502293
3018.894338	92.439000	-9.694762
3020.893666	92.374000	-9.826899
3022.894445	92.332000	-8.449399
3024.895333	92.306000	-8.471694
3026.894971	92.306000	-9.597485
3028.896211	92.257000	-9.784132
3030.896488	92.228000	-8.810340
3032.895802	92.207000	-9.145746
3034.895701	92.207000	-8.597749
3036.895805	92.177000	-9.031849
3038.896347	92.204000	-9.843513
3040.895834	92.172000	-8.938830
3042.896441	92.176000	-8.643346
3044.896829	92.176000	-9.179595
3046.897775	92.116000	-10.624370
3048.897874	92.076000	-9.291459
3050.899165	92.043000	-8.327191
3052.899065	92.043000	-9.045223
3054.899919	92.041000	-9.775014
3056.899670	92.009000	-10.214180
3058.901475	91.983000	-9.051305
3060.901595	91.983000	-8.499452
3062.900779	91.969000	-9.292471
3064.900961	91.947000	-9.838447
3066.900903	91.898000	-9.306862
3068.902399	91.904000	-8.716305
3070.901911	91.904000	-8.185123
3072.902597	91.903000	-9.405152
3074.903594	91.836000	-9.407587
3076.903621	91.858000	-9.890732
3078.904238	91.858000	-8.497832
3080.904037	91.805000	-8.111354
3082.905580	91.762000	-9.747045
3084.904911	91.780000	-9.998754
3086.904914	91.780000	-8.165061
3088.904683	91.748000	-8.645571
3090.905426	91.762000	-8.972062
3092.904965	91.721000	-9.310505
3094.905445	91.663000	-8.418387
3096.905258	91.663000	-8.794732
3098.905166	91.663000	-8.838713
3100.906586	91.617000	-8.090886
3102.907426	91.589000	-10.093390
3104.906880	91.589000	-9.752922
3106.907538	91.562000	-7.629424
3108.906731	91.528000	-9.040562
3110.907067	91.538000	-10.321800
3112.906686	91.538000	-9.617549
3114.907563	91.497000	-9.250929
3116.907307	91.462000	-8.464396
3118.907495	91.461000	-9.622613
3121.003308	91.395000	-9.954980
3123.593721	91.395000	-8.090080
3125.596580	91.369000	-9.252148
3127.597406	91.325000	-9.398264
3129.597005	91.299000	-9.773192
3131.597592	91.256000	-9.934105
3133.597217	91.256000	-8.638076
3135.597670	91.253000	-9.174324
3137.597963	91.258000	-10.061170
3139.599582	91.226000	-9.887083
3141.598905	91.226000	-9.024553
3143.598956	91.185000	-8.905792
3145.598744	91.152000	-8.937614
3147.600107	91.123000	-9.732455
3149.600426	91.123000	-9.174728
3151.600266	91.109000	-9.052520
3153.599850	91.110000	-8.706169
3155.600227	91.090000	-10.126830
3157.600607	91.066000	-9.836625
3159.601657	91.066000	-9.198437
3161.601682	91.050000	-9.075827
3163.601958	91.019000	-9.246062
3165.603353	91.004000	-9.572352
3167.604237	91.004000	-10.062790
3169.603680	91.012000	-9.183036
3171.604218	90.976000	-8.495604
3173.604056	90.982000	-9.217282
3175.605138	90.982000	-9.982740
3177.605291	90.965000	-8.833241
3179.605340	90.940000	-8.022592
3181.605049	90.929000	-9.256403
3183.606044	90.908000	-8.900122
3185.607419	90.908000	-10.257550
3187.607105	90.918000	-9.544179
3189.606719	90.883000	-8.132640
3191.608181	90.859000	-9.218907
3193.607673	90.859000	-10.142240
3195.607702	90.847000	-9.389145
3197.608268	90.816000	-8.002527
3199.607795	90.814000	-8.290304
3201.609369	90.814000	-8.985441
3203.609001	90.787000	-9.946467
3205.609657	90.744000	-9.381849
3207.609063	90.747000	-8.268014
3209.610544	90.713000	-8.789872
3211.609766	90.713000	-9.826493
3213.610097	90.686000	-9.741372
3215.610382	90.689000	-9.476896
3217.610415	90.665000	-9.827908
3219.610018	90.665000	-8.498645
3221.610106	90.624000	-9.842499
3223.610065	90.625000	-10.193920
3225.610373	90.568000	-7.933215
3227.609990	90.568000	-8.509386
3229.611548	90.539000	-10.295250
3231.610826	90.534000	-9.776434
3233.612375	90.512000	-9.044614
3235.612386	90.492000	-8.678811
3237.612550	90.492000	-9.328952
3239.612082	90.475000	-10.156630
3241.612877	90.459000	-11.149670
3243.613256	90.429000	-9.100958
3245.614349	90.429000	-8.162834
3247.613875	90.422000	-9.458252
3249.614139	90.404000	-10.157640
3251.614630	90.374000	-9.793865
3253.615369	90.374000	-9.436567
3255.615366	90.369000	-8.490943
3257.614669	90.347000	-9.409611
3259.614995	90.356000	-10.837980
3261.614893	90.346000	-9.207360
