#lab INRiM
#hv keithley6487
#s CNTArO2Etching_N1new_b
#t 2.7
#d 0.5
#V 114
#
#Time	Temp	Current
# s	K	pA	
1280.209272	2.781000	1.000705
1282.210702	2.754000	0.913565
1284.210538	2.808000	1.093924
1286.211462	2.808000	0.828047
1288.211922	2.770000	1.074672
1290.212027	2.760000	0.958756
1292.211370	2.809000	0.989154
1294.212603	2.762000	1.177821
1296.213618	2.773000	0.909715
1298.214046	2.773000	1.086629
1300.213368	2.804000	1.119661
1302.213362	2.757000	0.969091
1304.213456	2.788000	1.227673
1306.213153	2.794000	0.816091
1308.213373	2.754000	1.049949
1310.213467	2.754000	0.861889
1312.213398	2.800000	0.826223
1314.213567	2.782000	1.177011
1316.213465	2.754000	0.813456
1318.213173	2.807000	1.048530
1320.213534	2.771000	1.027050
1322.214011	2.771000	1.046706
1324.213433	2.759000	1.095748
1326.214003	2.809000	0.804337
1328.214747	2.762000	0.982872
1330.214583	2.770000	0.948624
1332.214578	2.805000	1.007595
1334.216085	2.805000	1.158570
1336.215511	2.757000	1.002529
1338.215614	2.785000	0.937884
1340.215479	2.796000	1.054205
1342.216426	2.754000	1.040222
1344.218119	2.798000	1.099801
1346.217494	2.798000	1.048936
1348.218106	2.784000	0.901406
1350.217612	2.753000	1.061702
1352.217707	2.806000	0.983885
1354.217173	2.773000	1.057042
1356.219034	2.758000	0.998273
1358.218454	2.758000	0.919240
1360.218509	2.809000	0.964026
1362.218306	2.764000	0.947611
1364.218736	2.768000	1.073862
1366.219139	2.806000	1.159177
1368.218863	2.758000	1.009217
1370.220128	2.758000	1.118850
1372.219488	2.783000	1.024010
1374.219462	2.797000	0.963012
1376.219524	2.755000	1.118850
1378.219387	2.797000	0.910931
1380.220885	2.786000	0.929778
1382.221586	2.786000	0.965039
1384.222019	2.754000	0.985506
1386.221459	2.806000	1.266784
1388.221617	2.774000	0.864524
1390.222050	2.757000	1.059068
1392.221391	2.809000	1.027252
1394.221207	2.809000	1.010635
1396.221706	2.765000	1.273877
1398.221553	2.767000	0.842233
1400.221505	2.807000	1.062919
1402.221442	2.758000	1.039006
1404.221713	2.782000	0.902825
1406.221661	2.782000	1.129793
1408.221314	2.799000	1.063121
1410.222912	2.755000	0.882155
1412.222957	2.796000	1.093316
1414.223653	2.787000	0.960985
1416.223205	2.753000	1.284617
1418.223548	2.753000	0.821360
1420.223258	2.805000	0.952880
1422.223385	2.775000	1.033332
1424.223165	2.757000	0.884789
1426.225086	2.809000	0.980845
1428.224394	2.766000	1.009622
1430.224216	2.766000	0.917010
1432.224645	2.766000	1.161204
1434.224994	2.807000	0.809404
1436.225424	2.759000	1.202747
1438.225452	2.780000	1.004555
1440.225442	2.800000	0.948016
1442.225685	2.800000	1.098990
1444.225589	2.755000	0.823792
1446.226884	2.795000	0.967268
1448.226683	2.788000	1.098382
1450.227202	2.753000	1.009217
1452.228093	2.804000	1.217743
1454.227684	2.804000	0.756309
1456.227479	2.776000	1.140736
1458.227446	2.755000	0.866146
1460.227454	2.809000	0.940518
1462.227847	2.766000	1.129591
1464.229053	2.764000	0.858039
1466.229005	2.764000	1.026847
1468.228616	2.808000	1.037587
1470.228760	2.760000	1.026847
1472.228995	2.778000	1.218149
1474.229996	2.801000	0.855608
1476.231032	2.755000	0.907689
1478.230855	2.755000	1.133441
1480.230705	2.792000	0.921064
1482.231541	2.790000	1.130198
1484.233057	2.753000	0.961594
1486.232266	2.803000	0.949435
1488.233732	2.778000	0.889653
1490.235039	2.778000	0.866348
1492.234400	2.755000	1.091290
1494.234902	2.809000	0.819941
1496.235098	2.768000	0.898164
1498.236051	2.763000	0.968484
1500.235427	2.809000	0.957135
1502.236686	2.809000	1.234361
1504.236491	2.761000	0.876278
1506.237034	2.776000	0.989559
1508.237007	2.802000	1.135265
1510.236664	2.756000	0.897151
1512.236876	2.791000	1.099193
1514.237562	2.791000	1.082981
1516.237493	2.791000	0.987533
1518.237523	2.754000	0.893503
1520.237746	2.802000	0.975779
1522.237385	2.779000	1.044883
1524.237486	2.754000	1.149450
1526.238297	2.754000	0.864727
1528.238661	2.808000	1.032319
1530.238227	2.769000	1.085210
1532.238335	2.760000	1.025023
1534.238846	2.809000	1.098585
1536.238534	2.761000	0.888437
1538.239917	2.761000	1.035966
1540.239516	2.773000	0.921266
1542.239514	2.804000	1.031710
1544.240849	2.756000	1.158569
1546.241075	2.788000	0.810214
1548.241417	2.794000	0.992599
1550.243152	2.794000	0.964228
1552.243861	2.754000	1.017322
1554.243320	2.800000	1.020362
1556.244005	2.782000	0.977400
1558.243209	2.754000	0.940923
1560.244112	2.807000	1.054407
1562.243280	2.807000	0.903231
1564.243255	2.771000	1.101422
1566.243352	2.759000	0.977806
1568.243403	2.809000	1.039411
1570.243591	2.763000	1.019349
1572.244680	2.771000	0.938694
1574.245131	2.771000	1.068795
1576.244454	2.805000	1.088047
1578.245197	2.757000	0.865538
1580.245930	2.785000	1.199707
1582.246998	2.795000	0.813051
1584.246834	2.795000	1.079131
1586.246418	2.754000	1.030292
1588.247208	2.798000	0.925117
1590.247529	2.784000	1.085413
1592.248985	2.753000	0.813051
1594.248991	2.806000	1.063121
1596.249771	2.806000	1.066363
1598.249298	2.773000	1.036777
1600.249382	2.758000	1.169310
1602.249270	2.809000	0.842030
1604.251032	2.764000	0.978413
1606.250455	2.769000	0.993207
1608.251994	2.769000	1.084197
1610.252604	2.806000	1.107299
1612.252366	2.758000	0.848920
1614.252594	2.784000	1.154922
1616.253624	2.797000	1.032116
1618.253543	2.754000	1.001719
1620.254476	2.754000	1.049746
1622.254999	2.797000	1.064540
1624.254256	2.785000	0.977198
1626.254299	2.754000	1.139521
1628.254366	2.806000	0.891274
1630.254238	2.773000	1.208422
1632.254961	2.773000	0.954906
1634.254244	2.757000	1.056029
1636.255000	2.809000	1.037588
1638.254245	2.764000	0.935654
1640.254974	2.768000	1.090276
1642.255138	2.806000	0.910526
1644.255732	2.806000	1.016917
1646.255533	2.758000	1.043059
1648.255519	2.756000	0.843449
1650.256954	2.809000	1.201734
1652.256760	2.767000	0.949840
1654.257962	2.767000	0.856418
1656.257291	2.764000	1.059879
1658.257194	2.808000	1.055623
1660.257835	2.760000	1.019957
1662.257373	2.779000	0.860472
1664.257528	2.801000	0.836964
1666.257419	2.801000	0.999084
1668.258501	2.755000	0.998071
1670.258377	2.793000	0.975374
1672.259382	2.789000	1.048733
1674.260946	2.753000	0.793800
1676.260973	2.804000	0.916200
1678.261943	2.804000	0.955717
1680.262348	2.777000	1.064945
1682.262898	2.755000	1.037182
1684.262764	2.809000	0.836153
1686.262259	2.767000	0.993612
1688.262975	2.763000	1.114189
1690.263656	2.763000	0.992397
1692.264498	2.808000	1.159583
1694.265112	2.760000	0.968686
1696.265067	2.777000	1.009419
1698.266040	2.802000	0.940316
1700.265964	2.756000	0.939099
1702.267021	2.756000	1.076294
1704.266387	2.791000	0.944166
1706.267979	2.791000	0.979832
1708.269091	2.754000	1.041033
1710.269262	2.803000	1.072038
1712.270142	2.779000	1.159583
1714.270956	2.779000	0.859256
1716.270230	2.754000	0.984088
1718.271572	2.808000	1.015904
1720.272358	2.769000	0.821968
1722.272439	2.762000	1.127362
1724.273549	2.809000	1.014080
1726.273195	2.809000	0.872225
