#lab INRiM
#hv keithley6487
#s CNTArO2Etching_AsGrown_N1new_b
#t variable
#d 1.0
#V -350
#
#Time	Temp	Current
# s	K	pA	
2019.170423	77.563000	-67.440080
2022.170831	77.548000	-72.796710
2025.170425	77.540000	-67.101210
2028.170422	77.533000	-71.406950
2031.171857	77.525000	-63.669630
2034.171577	77.516000	-63.994330
2037.171081	77.509000	-71.902840
2040.171212	77.503000	-64.708550
2043.171140	77.487000	-66.478540
2046.172005	77.480000	-67.426100
2049.171088	77.471000	-70.317900
2052.172783	77.464000	-65.721550
2055.172634	77.457000	-67.638510
2058.173822	77.448000	-67.092050
2061.174296	77.433000	-73.258360
2064.174645	77.424000	-69.953470
2067.175840	77.418000	-60.464450
2070.175319	77.412000	-66.452570
2073.175953	77.402000	-66.881670
2076.175865	77.396000	-62.569250
2079.176970	77.388000	-54.673470
2082.176902	77.373000	-57.209800
2085.177073	77.364000	-59.219360
2088.176118	77.356000	-58.568970
2091.176321	77.349000	-59.699310
2094.176878	77.342000	-65.073320
2097.176222	77.334000	-61.682920
2100.177731	77.319000	-58.899930
2103.178949	77.308000	-60.668290
2106.178790	77.303000	-66.170400
2109.178896	77.295000	-56.848200
2112.179049	77.288000	-69.610680
2115.178606	77.280000	-56.809890
2118.178637	77.274000	-65.703210
2121.179721	77.257000	-60.898540
2124.179845	77.249000	-66.106150
2127.179574	77.241000	-63.904220
2130.180798	77.234000	-59.626490
2133.182044	77.226000	-63.254660
2136.181427	77.218000	-58.241590
2139.182812	77.204000	-59.297550
2142.183599	77.194000	-64.841810
2145.183269	77.187000	-66.872830
2148.184810	77.180000	-72.410450
2151.184947	77.172000	-60.277870
2154.184566	77.165000	-73.456870
2157.184535	77.157000	-64.354760
2160.184408	77.143000	-63.408470
2163.184150	77.135000	-53.686760
2166.184582	77.124000	-52.197910
2169.184334	77.118000	-49.209990
2172.184078	77.110000	-48.204490
2175.184894	77.102000	-50.075210
2178.185897	77.088000	-50.478130
2181.186585	77.079000	-52.160800
2184.186359	77.072000	-55.396720
2187.186817	77.065000	-46.445420
2190.186370	77.056000	-52.855960
2193.187744	77.050000	-46.870230
2196.187853	77.041000	-50.289030
2199.187927	77.026000	-47.233650
2202.187638	77.019000	-45.617290
2205.187657	77.010000	-50.959490
2208.187088	77.002000	-45.859880
2211.187290	76.996000	-46.429000
2214.187387	76.987000	-52.346600
2217.187655	76.972000	-45.691260
2220.187089	76.963000	-43.534140
2223.187529	76.956000	-53.364050
2226.188066	76.948000	-51.182190
2229.187148	76.939000	-46.111600
2232.187671	76.932000	-47.755920
2235.187263	76.924000	-50.007470
2238.188637	76.910000	-49.527730
2241.188109	76.902000	-46.505180
2244.190003	76.892000	-47.839610
2247.190266	76.887000	-50.516790
2250.190541	76.878000	-47.284680
2253.191511	76.869000	-48.752060
2256.192719	76.855000	-48.834970
2259.192615	76.847000	-50.627250
2262.193057	76.840000	-49.164530
2265.193129	76.832000	-51.842720
2268.193137	76.823000	-49.052620
2271.193834	76.815000	-46.901590
2274.193377	76.809000	-52.355260
2277.194953	76.792000	-49.598250
2280.194917	76.786000	-44.700510
2283.195723	76.777000	-50.394360
2286.196038	76.769000	-48.496860
2289.195153	76.763000	-46.349700
2292.195320	76.752000	-51.759180
2295.196939	76.739000	-44.103210
2298.196662	76.730000	-51.729180
2301.196462	76.723000	-56.308880
2304.196563	76.715000	-43.615550
2307.196954	76.708000	-49.519970
2310.196497	76.699000	-48.668920
2313.196887	76.692000	-48.521370
2316.197051	76.677000	-55.992480
2319.197542	76.671000	-48.826800
2322.198785	76.660000	-51.934080
2325.198219	76.652000	-46.375200
2328.198961	76.645000	-54.079820
2331.198141	76.638000	-46.823330
2334.198286	76.623000	-46.728260
2337.199937	76.613000	-56.251730
2340.199885	76.607000	-47.181040
2343.199891	76.600000	-46.782790
2346.200953	76.592000	-49.106890
2349.201866	76.583000	-47.429530
2352.201978	76.575000	-42.777040
2355.201650	76.561000	-51.100820
2358.201976	76.554000	-47.614540
2361.202077	76.543000	-46.580690
2364.202134	76.536000	-53.505790
2367.202167	76.529000	-51.547330
2370.202827	76.520000	-43.851630
2373.203982	76.505000	-50.030870
2376.205791	76.505000	-55.238680
2379.206787	76.490000	-48.569970
2382.206793	76.483000	-45.037700
2385.206838	76.473000	-40.504790
2388.206321	76.467000	-44.415060
2391.206190	76.459000	-49.521710
2394.207081	76.443000	-43.285930
2397.207369	76.435000	-47.780900
2400.207905	76.428000	-47.442240
2403.207475	76.419000	-51.813810
2406.207989	76.413000	-50.048080
2409.208444	76.402000	-51.323340
2412.208596	76.390000	-47.732250
2415.208497	76.379000	-44.786560
2418.208142	76.372000	-46.844540
2421.208626	76.365000	-40.256290
2424.208896	76.356000	-48.011160
2427.208274	76.349000	-46.749280
2430.208133	76.342000	-35.275880
2433.208224	76.326000	-45.579820
2436.210016	76.319000	-42.735240
2439.209207	76.309000	-41.009030
